     Day,    Time,      AX,      AY,      AZ,θX(左右),θZ(前後),θY(上下),Rainfall,Humidity,Temperature
23/07/03,上午 9:55, 0.00787,-0.993713,-0.074487,   0.452, -85.689,  -4.287,       0,  77.995,  30.993
23/07/03,上午 10:00,0.007732,-0.993756,-0.074974,   0.445, -85.663,  -4.314,       0,  74.793,  31.303
23/07/03,上午 10:05,0.007528,-0.993802,-0.075067,   0.433, -85.659,  -4.319,       0,  78.466,  31.174
23/07/03,上午 10:10,0.008011,-0.99361,-0.074623,   0.461,  -85.68,  -4.295,       0,  76.883,  30.866
23/07/03,上午 10:15,0.007498,-0.994323,-0.07482,   0.431, -85.675,  -4.303,       0,  79.585,  30.432
23/07/03,上午 10:20,0.007423,-0.993856,-0.075091,   0.427, -85.658,  -4.321,       0,  81.376,  30.164
23/07/03,上午 10:25,0.007696,-0.994152,-0.074708,   0.442,  -85.68,  -4.297,       0,  76.482,  30.109
23/07/03,上午 10:30,0.007773,-0.993622,-0.074776,   0.447, -85.673,  -4.304,       0,  79.913,  30.403
23/07/03,上午 10:35,0.007963,-0.993832,-0.074304,   0.458,   -85.7,  -4.276,       0,  79.119,  30.782
23/07/03,上午 10:40,0.007655,-0.994111,-0.074717,    0.44, -85.679,  -4.298,       0,  77.495,  31.487
23/07/03,上午 10:45,0.008218, -0.9939,-0.075227,   0.472, -85.646,  -4.328,       0,  70.129,  32.441
23/07/03,上午 10:50,0.007524,-0.993819,-0.07479,   0.433, -85.675,  -4.304,       0,  67.859,  33.077
23/07/03,上午 10:55,0.007922,-0.993737,-0.074759,   0.455, -85.674,  -4.302,       0,  67.652,   33.18
23/07/03,上午 11:00,0.007355,-0.993891, -0.0745,   0.423, -85.692,  -4.287,       0,  61.933,  33.371
23/07/03,上午 11:05,0.007903,-0.993842,-0.074791,   0.454, -85.672,  -4.304,       0,  62.495,  33.408
23/07/03,上午 11:10, 0.00774,-0.994041,-0.07462,   0.445, -85.684,  -4.293,       0,  61.769,  33.348
23/07/03,上午 11:15,0.007589,-0.993585,-0.075088,   0.436, -85.656,  -4.322,       0,  69.347,  33.164
23/07/03,上午 11:20,0.007573,-0.994088,-0.074913,   0.435, -85.669,  -4.309,       0,  68.112,  33.039
23/07/03,上午 11:25,0.007846,-0.993774,-0.074799,   0.451, -85.672,  -4.304,       0,  60.369,  33.524
23/07/03,上午 11:30,0.007727,-0.993732,-0.074553,   0.444, -85.687,   -4.29,       0,  57.701,  34.144
23/07/03,上午 11:35,0.007935,-0.993642,-0.074697,   0.456, -85.677,  -4.299,       0,  56.217,  34.571
23/07/03,上午 11:40,0.008037,-0.993805,-0.07471,   0.462, -85.676,  -4.299,       0,  52.702,  34.816
23/07/03,上午 11:45,0.007119,-0.993961,-0.074762,   0.409, -85.679,  -4.301,       0,  53.247,   35.22
23/07/03,上午 11:50,0.007493,-0.993663,-0.074582,   0.431, -85.686,  -4.292,       0,  52.368,   35.14
23/07/03,上午 11:55,0.007933,-0.994198,-0.074542,   0.456, -85.688,  -4.288,       0,  54.561,  34.964
23/07/03,下午 12:00, 0.00758,-0.993799,-0.074782,   0.436, -85.675,  -4.303,       0,   53.07,  34.884
23/07/03,下午 12:05,0.007735,-0.993926,-0.075025,   0.445, -85.661,  -4.317,       0,  55.952,  34.914
23/07/03,下午 12:10,0.007608,-0.993988,-0.074971,   0.437, -85.665,  -4.313,       0,  54.581,  35.104
23/07/03,下午 12:15,0.007336,-0.99346,-0.074475,   0.422, -85.692,  -4.287,       0,  57.053,   34.94
23/07/03,下午 12:20,0.007968,-0.993479,-0.074683,   0.458, -85.677,  -4.299,       0,  52.618,   34.63
23/07/03,下午 12:25,0.008099,-0.994247,-0.074416,   0.465, -85.694,   -4.28,       0,  51.676,  35.238
23/07/03,下午 12:30,0.008299,-0.994338,-0.074598,   0.477, -85.683,   -4.29,       0,  59.139,  35.335
23/07/03,下午 12:35,0.007483,-0.994072,-0.074203,    0.43, -85.709,  -4.269,       0,  58.859,  34.847
23/07/03,下午 12:40,0.008017,-0.994075,-0.074474,   0.461, -85.691,  -4.284,       0,  54.698,  34.663
23/07/03,下午 12:45,0.007665,-0.993563,-0.074258,   0.441, -85.703,  -4.274,       0,  59.406,  34.455
23/07/03,下午 12:50,0.007794,-0.993537,-0.075004,   0.448,  -85.66,  -4.317,       0,  58.788,  34.879
23/07/03,下午 12:55,0.007821,-0.994012,-0.074332,    0.45,   -85.7,  -4.276,       0,  57.221,  35.554
23/07/03,下午 1:00,0.007764,-0.994094,-0.074815,   0.446, -85.673,  -4.304,       0,  58.986,  35.088
23/07/03,下午 1:05,0.008197,-0.994261,-0.074655,   0.471,  -85.68,  -4.294,       0,  59.095,  34.602
23/07/03,下午 1:10,0.008053,-0.993924,-0.074453,   0.463, -85.691,  -4.284,       0,  65.226,  33.985
23/07/03,下午 1:15,0.007969,-0.993883,-0.074296,   0.458,   -85.7,  -4.275,       0,  66.117,  33.435
23/07/03,下午 1:20,0.007663,-0.993944,-0.075023,    0.44, -85.661,  -4.316,       0,  68.295,   33.29
23/07/03,下午 1:25,0.008446,-0.993851,-0.074785,   0.486, -85.669,  -4.303,       0,  68.037,  33.655
23/07/03,下午 1:30,0.008146,-0.993911,-0.074851,   0.468, -85.668,  -4.307,       0,  66.162,  33.956
23/07/03,下午 1:35,0.007219,-0.994277,-0.075291,   0.415,  -85.65,   -4.33,       0,  67.402,  33.317
23/07/03,下午 1:40,0.007893,-0.993691,-0.074879,   0.454, -85.667,  -4.309,       0,  71.384,  32.732
23/07/03,下午 1:45,0.008299,-0.994109,-0.074731,   0.477, -85.675,  -4.299,       0,  72.926,  32.461
23/07/03,下午 1:50,0.007975,-0.993782,-0.074684,   0.458, -85.678,  -4.298,       0,  74.451,  32.164
23/07/03,下午 1:55,0.008163,-0.994331,-0.074388,   0.469, -85.696,  -4.278,       0,  75.023,  31.819
23/07/03,下午 2:00, 0.00787,-0.993689,-0.074058,   0.453, -85.714,  -4.262,       0,   74.82,  31.937
23/07/03,下午 2:05,0.007514,-0.993852,-0.075238,   0.432, -85.649,  -4.329,       0,  75.487,  31.809
23/07/03,下午 2:10,0.007767,-0.994091,-0.074595,   0.446, -85.686,  -4.291,       0,  77.171,  31.556
23/07/03,下午 2:15,0.007437,-0.994095,-0.075114,   0.427, -85.658,  -4.321,       0,  77.362,  31.431
23/07/03,下午 2:20,0.007521,-0.993813,-0.074998,   0.432, -85.663,  -4.316,       0,  77.586,  31.294
23/07/03,下午 2:25,0.007594,-0.993781,-0.074575,   0.437, -85.686,  -4.291,       0,  80.209,  31.072
23/07/03,下午 2:30,0.007577,-0.994071,-0.074754,   0.435, -85.677,    -4.3,       0,  79.206,  31.014
23/07/03,下午 2:35,0.007418,-0.99374,-0.074248,   0.426, -85.706,  -4.273,       0,  80.216,  30.954
23/07/03,下午 2:40,0.008103,-0.994408,-0.074893,   0.466, -85.668,  -4.307,       0,  80.503,   30.99
23/07/03,下午 2:45,0.007746,-0.993682,-0.074805,   0.445, -85.672,  -4.305,       0,  80.971,  30.874
23/07/03,下午 2:50,0.008035,-0.994284,-0.074622,   0.462, -85.683,  -4.292,       0,  80.042,  30.652
23/07/03,下午 2:55,0.007603,-0.994158,-0.074421,   0.437, -85.697,  -4.281,       0,  81.979,  30.499
23/07/03,下午 3:00,0.007602,-0.993689,-0.074768,   0.437, -85.675,  -4.303,       0,  79.641,  30.417
23/07/03,下午 3:05,0.007263,-0.994128,-0.074836,   0.417, -85.675,  -4.305,       0,  79.597,  30.426
23/07/03,下午 3:10,0.007656,-0.994294,-0.074746,    0.44, -85.678,  -4.299,       0,  80.924,  30.473
23/07/03,下午 3:15,0.008092,-0.993616,-0.074841,   0.465, -85.667,  -4.307,       0,  81.543,  30.395
23/07/03,下午 3:20,0.007779,-0.994335,-0.07506,   0.447,  -85.66,  -4.317,       0,  82.585,  30.376
23/07/03,下午 3:25,0.007971,-0.994126,-0.07483,   0.458, -85.671,  -4.305,       0,   82.32,   30.55
23/07/03,下午 3:30,0.007643,-0.994207,-0.074888,   0.439,  -85.67,  -4.308,       0,  82.108,  30.501
23/07/03,下午 3:35,0.007451,-0.993678,-0.074593,   0.428, -85.686,  -4.293,       0,  81.448,  30.298
23/07/03,下午 3:40,0.007367,-0.993436,-0.074872,   0.424, -85.669,   -4.31,       0,  83.023,  29.999
23/07/03,下午 3:45,0.007583,-0.993871,-0.074922,   0.436, -85.667,  -4.311,       0,   83.89,  29.848
23/07/03,下午 3:50,0.007726,-0.993759,-0.074854,   0.444,  -85.67,  -4.307,       0,   84.45,  29.724
23/07/03,下午 3:55,0.007619,-0.993773,-0.075088,   0.438, -85.657,  -4.321,       0,  85.675,  29.595
23/07/03,下午 4:00,0.007808,-0.993964,-0.07476,   0.449, -85.675,  -4.301,       0,  85.697,  29.549
23/07/03,下午 4:05,0.007311,-0.994593,-0.074667,    0.42, -85.686,  -4.293,       0,  83.898,  29.638
23/07/03,下午 4:10, 0.00753,-0.994079,-0.074935,   0.433, -85.668,  -4.311,       0,  82.363,  29.711
23/07/03,下午 4:15,0.007373,-0.993925,-0.074918,   0.424, -85.669,   -4.31,       0,  83.973,  29.764
23/07/03,下午 4:20,0.007028,-0.994551,-0.074269,   0.404,  -85.71,  -4.271,       0,  83.914,  29.723
23/07/03,下午 4:25,0.007678,-0.993848,-0.074713,   0.441, -85.678,  -4.299,       0,  83.453,  29.636
23/07/03,下午 4:30,0.007748,-0.993933,-0.075121,   0.445, -85.655,  -4.322,       0,  83.196,  29.693
23/07/03,下午 4:35,0.007339,-0.994014,-0.074865,   0.422, -85.672,  -4.307,       0,  82.438,  29.865
23/07/03,下午 4:40,0.007751,-0.993883,-0.074729,   0.446, -85.677,    -4.3,       0,  83.748,  29.942
23/07/03,下午 4:45,0.007897,-0.993639,-0.074987,   0.454,  -85.66,  -4.316,       0,   82.52,  29.865
23/07/03,下午 4:50,0.007892,-0.993816,-0.074634,   0.454, -85.681,  -4.295,       0,  82.815,  29.749
23/07/03,下午 4:55,0.007661,-0.994141,-0.074624,    0.44, -85.685,  -4.293,       0,  82.938,  29.829
23/07/03,下午 5:00, 0.00736,-0.99396,-0.074908,   0.423, -85.669,   -4.31,       0,  80.102,  29.943
23/07/03,下午 5:05,0.007941,-0.993836,-0.074844,   0.457, -85.669,  -4.307,       0,  84.481,  29.958
23/07/03,下午 5:10,0.007982,-0.993913,-0.074778,   0.459, -85.673,  -4.302,       0,   80.07,  29.915
23/07/03,下午 5:15, 0.00797,-0.993956,-0.07457,   0.458, -85.685,   -4.29,       0,   76.64,  30.159
23/07/03,下午 5:20, 0.00757,-0.994196,-0.074527,   0.435, -85.691,  -4.287,       0,  80.605,  30.147
23/07/03,下午 5:25,0.007774,-0.994239,-0.07471,   0.447,  -85.68,  -4.297,       0,  83.793,  29.974
23/07/03,下午 5:30,0.007794,-0.993862,-0.074832,   0.448, -85.671,  -4.306,       0,  81.993,  29.843
23/07/03,下午 5:35,0.007794,-0.993788,-0.075064,   0.448, -85.657,  -4.319,       0,  84.042,  29.771
23/07/03,下午 5:40,0.007474,-0.994124,-0.074815,    0.43, -85.675,  -4.304,       0,  81.025,  29.778
23/07/03,下午 5:45,0.007688,-0.994057,-0.07479,   0.442, -85.675,  -4.303,       0,  80.588,  29.859
23/07/03,下午 5:50,0.007819,-0.993937,-0.075005,   0.449, -85.661,  -4.315,       0,  78.988,  30.022
23/07/03,下午 5:55, 0.00785,-0.994187,-0.074753,   0.451, -85.676,    -4.3,       0,  83.109,   30.03
23/07/03,下午 6:00,0.007517,-0.99399,-0.074778,   0.432, -85.676,  -4.302,       0,  83.116,  29.931
23/07/03,下午 6:05, 0.00773,-0.994188,-0.074876,   0.444,  -85.67,  -4.307,       0,  83.082,  29.929
23/07/03,下午 6:10,0.007678,-0.993771,-0.074776,   0.441, -85.674,  -4.303,       0,  84.608,  29.763
23/07/03,下午 6:15,0.007368,-0.994079,-0.074558,   0.423,  -85.69,  -4.289,       0,  85.151,   29.51
23/07/03,下午 6:20,0.007608,-0.994351,-0.074994,   0.437, -85.665,  -4.313,       0,  86.473,  29.236
23/07/03,下午 6:25,0.007774,-0.994095,-0.074578,   0.447, -85.686,   -4.29,       0,  87.546,   28.99
23/07/03,下午 6:30,0.008175,-0.993923, -0.0748,    0.47, -85.671,  -4.304,       0,  88.712,   28.83
23/07/03,下午 6:35,0.007441,-0.993805,-0.074251,   0.428, -85.706,  -4.273,       0,  88.848,  28.699
23/07/03,下午 6:40,0.007586,-0.993864,-0.074688,   0.436,  -85.68,  -4.298,       0,   88.16,  28.592
23/07/03,下午 6:45,0.007688,-0.99381,-0.074435,   0.442, -85.694,  -4.283,       0,   88.15,   28.41
23/07/03,下午 6:50,0.007825,-0.994067,-0.074416,    0.45, -85.695,  -4.281,       0,  87.952,  28.249
23/07/03,下午 6:55,0.008024,-0.993854,-0.074809,   0.461, -85.671,  -4.304,       0,  89.866,  28.064
23/07/03,下午 7:00,0.007075,-0.993762,-0.075019,   0.407, -85.664,  -4.317,       0,  90.982,  27.943
23/07/03,下午 7:05,0.007737,-0.99433,-0.074754,   0.445, -85.678,  -4.299,       0,  91.372,  27.893
23/07/03,下午 7:10,0.007602,-0.993911,-0.075095,   0.437, -85.657,  -4.321,       0,  91.093,  27.861
23/07/03,下午 7:15,0.007672,-0.993925,-0.074558,   0.441, -85.687,   -4.29,       0,  90.165,   27.84
23/07/03,下午 7:20,0.007503,-0.994138,-0.074711,   0.431, -85.681,  -4.298,       0,  89.747,  27.821
23/07/03,下午 7:25,0.007511,-0.994111,-0.075147,   0.432, -85.656,  -4.323,       0,  89.978,  27.821
23/07/03,下午 7:30,0.007465,-0.993912,-0.074736,   0.429, -85.678,    -4.3,       0,  89.531,  27.841
23/07/03,下午 7:35,0.007422,-0.993746,-0.075342,   0.427, -85.643,  -4.336,       0,   89.39,  27.812
23/07/03,下午 7:40,0.007732,-0.994103,-0.074342,   0.444,   -85.7,  -4.277,       0,  89.942,  27.842
23/07/03,下午 7:45,0.007538,-0.994173,-0.075365,   0.433, -85.643,  -4.335,       0,  90.177,  27.832
23/07/03,下午 7:50,0.007474,-0.994411,-0.074789,   0.429, -85.678,  -4.301,       0,  90.932,  27.786
23/07/03,下午 7:55,0.007803,-0.994269,-0.075031,   0.448, -85.661,  -4.315,       0,  85.523,  27.834
23/07/03,下午 8:00,0.007645,-0.994247,-0.074897,   0.439,  -85.67,  -4.308,       0,  87.628,  28.089
23/07/03,下午 8:05,0.007588,-0.994317,-0.074887,   0.436, -85.671,  -4.307,       0,  88.497,  28.076
23/07/03,下午 8:10,0.007647,-0.994345,-0.074475,   0.439, -85.694,  -4.283,       0,  87.913,  28.022
23/07/03,下午 8:15,0.007517,-0.994103,-0.075391,   0.432, -85.642,  -4.337,       0,  87.101,  27.878
23/07/03,下午 8:20,0.007886,-0.994429,-0.074364,   0.453, -85.699,  -4.277,       0,  87.405,  27.754
23/07/03,下午 8:25,0.007255,-0.99421,-0.074798,   0.417, -85.677,  -4.302,       0,  88.547,  27.616
23/07/03,下午 8:30,0.007624,-0.993892,-0.074121,   0.438, -85.713,  -4.265,       0,  88.557,  27.525
23/07/03,下午 8:35,0.008125,-0.994301,-0.074999,   0.467, -85.661,  -4.313,       0,  88.837,  27.485
23/07/03,下午 8:40,0.007153,-0.994079,-0.075295,   0.411, -85.649,  -4.331,       0,  89.133,  27.538
23/07/03,下午 8:45,0.007444,-0.993851,-0.07487,   0.428, -85.671,  -4.308,       0,  88.263,  27.538
23/07/03,下午 8:50,0.007884,-0.994082,-0.074755,   0.453, -85.676,    -4.3,       0,  88.815,  27.569
23/07/03,下午 8:55,0.007002,-0.993945,-0.074815,   0.402, -85.677,  -4.304,       0,  89.165,  27.586
23/07/03,下午 9:00, 0.00777,-0.994077,-0.075182,   0.447, -85.652,  -4.325,       0,  90.416,  27.557
23/07/03,下午 9:05,0.007428,-0.993686,-0.074257,   0.427, -85.705,  -4.274,       0,  89.785,   27.48
23/07/03,下午 9:10,0.007961,-0.994225,-0.074799,   0.457, -85.673,  -4.302,       0,   90.92,   27.43
23/07/03,下午 9:15,0.007427,-0.993857,-0.074527,   0.427,  -85.69,  -4.288,       0,  90.787,  27.357
23/07/03,下午 9:20,0.007765,-0.994105, -0.0747,   0.446,  -85.68,  -4.297,       0,  91.183,  27.276
23/07/03,下午 9:25,0.007151,-0.994202,-0.075055,   0.411, -85.663,  -4.317,       0,  90.549,  27.214
23/07/03,下午 9:30,0.007528,-0.994254,-0.075007,   0.433, -85.664,  -4.314,       0,   91.83,  27.186
23/07/03,下午 9:35,0.007818,-0.993988,-0.074985,   0.449, -85.663,  -4.314,       0,  92.269,  27.138
23/07/03,下午 9:40,0.007569,-0.994044,-0.074802,   0.435, -85.675,  -4.303,       0,  92.362,  27.109
23/07/03,下午 9:45,0.007329,-0.993966,-0.075231,   0.421, -85.651,  -4.328,       0,   92.55,  27.065
23/07/03,下午 9:50,0.007116,-0.99404,-0.075286,   0.409,  -85.65,  -4.331,       0,  92.118,   26.99
23/07/03,下午 9:55,0.007753,-0.993896,-0.074779,   0.446, -85.674,  -4.303,       0,  93.227,  26.903
23/07/03,下午 10:00,0.007893,-0.994682,-0.07467,   0.453, -85.683,  -4.293,       0,  92.697,   26.85
23/07/03,下午 10:05,0.007819,-0.993838,-0.074474,    0.45, -85.691,  -4.285,       0,  92.334,  26.771
23/07/03,下午 10:10,0.007787,-0.994164, -0.0746,   0.447, -85.685,  -4.291,       0,  92.675,  26.687
23/07/03,下午 10:15,0.007401,-0.993835,-0.074962,   0.425, -85.666,  -4.313,       0,  93.568,  26.618
23/07/03,下午 10:20,0.007915,-0.993686,-0.074648,   0.455,  -85.68,  -4.296,       0,   94.57,  26.547
23/07/03,下午 10:25,0.007514,-0.994106,-0.074857,   0.432, -85.672,  -4.306,       0,  94.348,  26.505
23/07/03,下午 10:30,0.007047,-0.993885,-0.074618,   0.405, -85.687,  -4.293,       0,  94.395,  26.482
23/07/03,下午 10:35,0.007477,-0.993925,-0.075126,    0.43, -85.656,  -4.322,       0,   92.37,  26.465
23/07/03,下午 10:40,0.007517,-0.993836,-0.074709,   0.432, -85.679,  -4.299,       0,  93.804,  26.486
23/07/03,下午 10:45,0.007269,-0.993889,-0.075121,   0.418, -85.658,  -4.322,       0,  93.479,  26.458
23/07/03,下午 10:50,0.007816,-0.994137,-0.075023,   0.449, -85.661,  -4.316,       0,  93.884,    26.4
23/07/03,下午 10:55, 0.00711,-0.994166,-0.07464,   0.409, -85.687,  -4.293,       0,  94.699,  26.346
23/07/03,下午 11:00,0.007842,-0.994212,-0.073972,   0.451, -85.721,  -4.255,       0,  94.221,  26.285
23/07/03,下午 11:05,0.007343,-0.993352,-0.074657,   0.422, -85.681,  -4.298,       0,  95.023,   26.23
23/07/03,下午 11:10,0.007701,-0.994185,-0.074933,   0.443, -85.667,   -4.31,       0,  95.246,  26.188
23/07/03,下午 11:15,0.007276,-0.994053,-0.074562,   0.418,  -85.69,  -4.289,       0,  94.875,  26.143
23/07/03,下午 11:20,0.007609,-0.99423,-0.074983,   0.437, -85.665,  -4.313,       0,  95.555,  26.118
23/07/03,下午 11:25, 0.00742,-0.994015,-0.074684,   0.426, -85.682,  -4.297,       0,  95.028,  26.045
23/07/03,下午 11:30,0.007423,-0.99464,-0.074591,   0.426,  -85.69,  -4.289,       0,  95.382,  26.001
23/07/03,下午 11:35, 0.00754,-0.994425,-0.074339,   0.433, -85.703,  -4.275,       0,  95.706,  26.013
23/07/03,下午 11:40, 0.00739,-0.994722,-0.074426,   0.424,   -85.7,  -4.279,       0,  95.991,  25.954
23/07/03,下午 11:45,0.007069,-0.994224,-0.075022,   0.406, -85.666,  -4.315,       0,  96.209,  25.919
23/07/03,下午 11:50, 0.00758,-0.994099,-0.075573,   0.436, -85.631,  -4.347,       0,  96.156,  25.923
23/07/03,下午 11:55,0.007122,-0.994216,-0.075331,   0.409, -85.648,  -4.333,       0,  95.865,  25.924
23/07/04,上午 12:00,0.007957,-0.994247,-0.074322,   0.457, -85.701,  -4.275,       0,  95.672,  25.907
23/07/04,上午 12:05,0.007653,-0.993662, -0.0748,    0.44, -85.673,  -4.305,       0,  96.037,  25.894
23/07/04,上午 12:10,0.007343,-0.994467,-0.075547,   0.422, -85.635,  -4.344,       0,  96.325,  25.905
23/07/04,上午 12:15,0.007323,-0.994568,-0.074735,   0.421, -85.682,  -4.297,       0,  95.805,  25.925
23/07/04,上午 12:20, 0.00741,-0.994392,-0.074531,   0.426, -85.693,  -4.286,       0,  95.276,  25.879
23/07/04,上午 12:25,0.007808,-0.994163,-0.075035,   0.449, -85.661,  -4.316,       0,  95.216,  25.809
23/07/04,上午 12:30,0.007295,-0.994476,-0.074743,   0.419, -85.681,  -4.298,       0,  95.751,  25.776
23/07/04,上午 12:35,0.007376,-0.994188,-0.074635,   0.424, -85.686,  -4.293,       0,  96.015,   25.71
23/07/04,上午 12:40,0.007491,-0.993741,-0.074724,   0.431, -85.678,    -4.3,       0,  96.589,  25.687
23/07/04,上午 12:45,0.007767,-0.993926,-0.074991,   0.446, -85.662,  -4.315,       0,   96.35,  25.666
23/07/04,上午 12:50,0.007444,-0.993693,-0.074873,   0.428,  -85.67,  -4.309,       0,  96.736,  25.629
23/07/04,上午 12:55,0.007184,-0.994201,-0.074631,   0.413, -85.687,  -4.293,       0,  97.013,  25.593
23/07/04,上午 1:00,0.007126,-0.994539,-0.074695,   0.409, -85.685,  -4.295,       0,  96.811,  25.575
23/07/04,上午 1:05,0.007621,-0.994124,-0.07504,   0.438, -85.661,  -4.317,       0,  96.951,   25.56
23/07/04,上午 1:10,0.007645,-0.993955,-0.074864,   0.439,  -85.67,  -4.307,       0,  97.016,  25.537
23/07/04,上午 1:15,0.007522,-0.993675,-0.074628,   0.432, -85.683,  -4.295,       0,  96.928,  25.537
23/07/04,上午 1:20,0.007641,-0.993998,-0.07434,   0.439,   -85.7,  -4.277,       0,  96.087,  25.489
23/07/04,上午 1:25,0.007164,-0.993976,-0.075047,   0.412, -85.663,  -4.318,       0,  96.921,  25.489
23/07/04,上午 1:30,0.007651,-0.994061,-0.075093,    0.44, -85.658,   -4.32,       0,  96.518,  25.504
23/07/04,上午 1:35, 0.00761,-0.993809,-0.074656,   0.438, -85.682,  -4.296,       0,  96.158,  25.451
23/07/04,上午 1:40,0.007856,-0.99382,-0.074945,   0.452, -85.664,  -4.312,       0,  96.576,  25.408
23/07/04,上午 1:45,0.007404,-0.994433,-0.075259,   0.425, -85.651,  -4.328,       0,  97.029,  25.389
23/07/04,上午 1:50,0.007003,  -0.994,-0.075056,   0.403, -85.663,  -4.318,       0,  96.824,  25.358
23/07/04,上午 1:55,0.007716,-0.993993,-0.074699,   0.443, -85.679,  -4.298,       0,  96.595,  25.331
23/07/04,上午 2:00,0.007554,-0.994175,-0.074657,   0.434, -85.684,  -4.294,       0,  97.145,  25.316
23/07/04,上午 2:05,0.007249,-0.994368,-0.07509,   0.417, -85.661,  -4.318,       0,   97.57,  25.298
23/07/04,上午 2:10,0.007519,-0.994696,-0.075082,   0.432, -85.662,  -4.317,       0,  97.337,  25.275
23/07/04,上午 2:15, 0.00741,-0.994205,-0.07467,   0.426, -85.684,  -4.295,       0,  96.961,  25.253
23/07/04,上午 2:20,0.007557,-0.994332,-0.074567,   0.434, -85.689,  -4.289,       0,  97.479,  25.254
23/07/04,上午 2:25,0.007395,-0.994077,-0.074807,   0.425, -85.676,  -4.303,       0,  97.207,  25.248
23/07/04,上午 2:30,0.007434,-0.994387,-0.075039,   0.427, -85.663,  -4.315,       0,  97.553,  25.253
23/07/04,上午 2:35,0.007295,-0.994218,-0.075136,   0.419, -85.658,  -4.322,       0,  97.575,  25.225
23/07/04,上午 2:40,0.007657,-0.993803,-0.074253,    0.44, -85.704,  -4.273,       0,  97.593,  25.206
23/07/04,上午 2:45,  0.0072,-0.994108,-0.074675,   0.414, -85.684,  -4.296,       0,  97.727,  25.181
23/07/04,上午 2:50,0.007877,-0.994138,-0.074761,   0.453, -85.676,  -4.301,       0,  97.631,  25.158
23/07/04,上午 2:55,0.007644,-0.994119,-0.075157,   0.439, -85.654,  -4.323,       0,  97.523,  25.126
23/07/04,上午 3:00,0.007907,-0.994067,-0.074571,   0.454, -85.686,   -4.29,       0,  97.608,  25.078
23/07/04,上午 3:05,0.007275,-0.99402,-0.075082,   0.418,  -85.66,  -4.319,       0,  97.964,  25.047
23/07/04,上午 3:10,0.007852, -0.9938,-0.074592,   0.451, -85.684,  -4.292,       0,  97.993,  25.029
23/07/04,上午 3:15,0.007999,-0.994289,-0.075269,    0.46, -85.647,  -4.329,       0,  98.384,  25.044
23/07/04,上午 3:20,0.007313,-0.994249,-0.074654,    0.42, -85.685,  -4.294,       0,  97.821,   25.03
23/07/04,上午 3:25,0.007726,-0.994163,-0.074908,   0.444, -85.668,  -4.309,       0,  97.826,  25.014
23/07/04,上午 3:30,0.008138,-0.993885,-0.074986,   0.468,  -85.66,  -4.314,       0,  97.923,  24.992
23/07/04,上午 3:35,0.007252,-0.993798,-0.074653,   0.417, -85.684,  -4.296,       0,  98.206,  24.999
23/07/04,上午 3:40,0.007637,-0.994432,-0.074877,   0.439, -85.672,  -4.306,       0,  98.246,  24.992
23/07/04,上午 3:45,0.007267,-0.994682,-0.074759,   0.417, -85.682,  -4.298,       0,  98.323,  24.956
23/07/04,上午 3:50,0.007769,-0.994264,-0.074883,   0.446,  -85.67,  -4.307,       0,   98.19,  24.915
23/07/04,上午 3:55,0.007886,-0.993872,-0.074783,   0.453, -85.673,  -4.303,       0,  98.131,  24.883
23/07/04,上午 4:00,  0.0074,-0.994387,-0.074436,   0.425, -85.698,  -4.281,       0,   98.31,  24.867
23/07/04,上午 4:05,0.007598,-0.994018,-0.074571,   0.437, -85.688,   -4.29,       0,  98.421,  24.861
23/07/04,上午 4:10,0.007642,-0.994489,-0.075034,   0.439, -85.663,  -4.315,       0,  98.258,  24.835
23/07/04,上午 4:15,0.007651,-0.99396,-0.074588,    0.44, -85.686,  -4.291,       0,  98.179,  24.799
23/07/04,上午 4:20,0.007564,-0.994372,-0.075293,   0.435, -85.648,   -4.33,       0,  98.368,  24.771
23/07/04,上午 4:25,0.007343,-0.994219,-0.074737,   0.422,  -85.68,  -4.299,       0,  98.262,  24.745
23/07/04,上午 4:30, 0.00756,-0.99398,-0.075056,   0.435,  -85.66,  -4.318,       0,  98.483,  24.738
23/07/04,上午 4:35,0.007363,-0.994065,-0.074804,   0.423, -85.676,  -4.303,       0,  98.602,  24.713
23/07/04,上午 4:40,0.007297,-0.993668,-0.074555,    0.42, -85.689,  -4.291,       0,  98.949,  24.713
23/07/04,上午 4:45,0.007702,-0.994078,-0.074869,   0.443,  -85.67,  -4.307,       0,   98.63,  24.703
23/07/04,上午 4:50,0.007526,-0.994269,-0.074521,   0.432, -85.692,  -4.286,       0,  98.577,  24.699
23/07/04,上午 4:55,0.007129,-0.99433,-0.07492,    0.41, -85.672,  -4.309,       0,  98.458,  24.641
23/07/04,上午 5:00,0.007274,-0.993971,-0.07468,   0.418, -85.683,  -4.297,       0,  98.349,  24.613
23/07/04,上午 5:05,0.007945,-0.994519, -0.0745,   0.456, -85.692,  -4.284,       0,   99.14,  24.615
23/07/04,上午 5:10,0.007683,-0.994555,-0.074834,   0.441, -85.674,  -4.303,       0,  98.854,  24.597
23/07/04,上午 5:15,0.007182,-0.994393,-0.074543,   0.413, -85.693,  -4.287,       0,  98.853,   24.61
23/07/04,上午 5:20, 0.00749,-0.993879,-0.074579,   0.431, -85.687,  -4.291,       0,  98.941,  24.594
23/07/04,上午 5:25,0.007588,-0.994049,-0.074692,   0.436, -85.681,  -4.297,       0,  99.256,  24.636
